total_lots,lot_type,lots_available,carpark_number,update_datetime,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,latitude,longitude
190,C,97,BE35,2023-02-27T09:37:32,BLK 246-256 BISHAN STREET 22,29086.8281,38164.5,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,SUN & PH FR 7AM-10.30PM,NO,0.0,4.5,N,1.3614206825630537,103.84308446006855
500,C,390,Y65M,2023-02-27T09:34:59,BLK 315 YISHUN AVE 9,28968.6232,46042.758,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6.0,2.15,N,1.432668821136752,103.84202257132415
412,C,296,Y66M,2023-02-27T09:37:31,BLK 317 YISHUN AVE 9,28998.1897,46163.9678,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6.0,2.15,N,1.4337649976422107,103.8422882584649
850,C,731,BJ58,2023-02-27T09:35:52,BLK 455A SEGAR ROAD,21095.0855,41051.008,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.3875244297684308,103.77127261757724
1494,C,1183,W98,2023-02-27T09:37:21,BLK 681 WOODLANDS DRIVE 62,24682.0186,46808.9077,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.4395974217094079,103.80350329793248
1209,C,788,W61,2023-02-27T09:38:21,BLK 358A WOODLANDS AVENUE 5,22505.7065,46103.3973,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11.0,2.0,N,1.4332167018188764,103.78394716416396
655,C,484,TM47,2023-02-27T09:36:56,BLK 519 TAMPINES CENTRAL 8,39889.1667,37644.1458,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,16.0,2.15,N,1.356712431701245,103.94015046680201
283,C,241,T7A,2023-02-27T09:37:01,BLK 136A TAMPINES ST 11,40498.7308,36344.861,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3449619352698219,103.94562724999825
864,C,664,B23M,2023-02-27T09:37:08,BLK 187 BEDOK NORTH ST 4,39944.1477,34766.4678,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.3306877578836154,103.9406433705684
154,C,78,A13,2023-02-27T09:37:32,BLK 232/233 ANG MO KIO ST 22,28388.51,38892.03,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3680002216512868,103.83680961188591
607,C,393,SH1,2023-02-27T09:37:26,BLK 301-313 SHUNFU ROAD,28554.1079,36984.0277,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,4.5,N,1.3507449261777251,103.83829758916401
854,C,686,BJ50,2023-02-27T09:36:05,BLK 468A SEGAR ROAD,21363.991,41123.9328,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.388183997698606,103.77368892264865
1064,C,878,BJ53,2023-02-27T09:35:57,BLK 480A SEGAR ROAD,21168.4806,41302.9377,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5.0,2.15,N,1.389802807641881,103.77193206988463
625,C,508,BJ54,2023-02-27T09:36:00,BLK 476A SEGAR ROAD,21342.9805,41219.4493,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.3890478094024705,103.77350010545928
38,C,17,H93L,2023-02-27T09:37:26,"BLK 978C TO 981D, 982, 987A TO 988C BUANGKOK CRESCENT/GREEN",33274.8825,40196.8778,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,0.0,N,1.3798003264431433,103.88071730074289
899,C,681,HG93,2023-02-27T09:37:48,BLK 980 BUANGKOK CRESCENT,33208.1321,40216.5463,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.3799782132036214,103.88011750262257
304,C,177,HG98,2023-02-27T09:37:47,BLK 988 BUANGKOK GREEN,32938.9335,40216.0826,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9.0,2.15,N,1.3799740663044293,103.87769855426524
470,C,310,BJ61,2023-02-27T09:35:48,BLK 548 SEGAR ROAD,20712.1138,41213.883,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.3889973185441589,103.76783128358848
537,C,412,CKM4,2023-02-27T09:35:45,BLK 474A CHOA CHU KANG AVE 3,17384.4024,40068.5078,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3786379456153655,103.73792965982501
855,C,599,CK74,2023-02-27T09:36:01,BLK 805 KEAT HONG CLOSE,17975.1882,39477.9306,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6.0,2.15,N,1.3732971913409113,103.74323849875061
1712,C,1490,CK78,2023-02-27T09:35:52,817 KEAT HONG LINK,18660.8389,39885.9891,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.3769877482261235,103.74939942553638
5,C,4,KJML,2023-02-27T09:33:42,BLK 14A FARRER PARK ROAD,30035.265,32724.2432,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,0.0,N,1.31222088220004,103.851606439352
173,C,116,KRM,2023-02-27T09:35:52,BLK 115 JALAN AYER,32454.2248,32632.6824,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,NO,YES,6.0,2.1,N,1.3113925840335225,103.87334197089517
99,C,40,C29A,2023-02-27T09:37:07,BLK 503 WEST COAST DRIVE,19749.6211,32629.2695,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,2.15,N,1.3113609355931195,103.75918489896897
487,C,328,CLRG,2023-02-27T09:36:58,312 CLEMENTI AVE 4,20283.9283,33479.407,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.3190494117927232,103.76398569522
890,C,697,CLTR,2023-02-27T09:36:58,BLK 311 CLEMENTI AVE 4,20411.5945,33513.7467,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.1,N,1.3193599995859138,103.7651328328665
560,C,314,BE18,2023-02-27T09:37:44,BLK 441-455 SIN MING/BRIGHT HILL DRIVE,27751.5586,37825.0781,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0.0,4.5,N,1.3583510906519627,103.83108616866879
424,C,339,BE44,2023-02-27T09:37:44,BLK 448A BRIGHT HILL DRIVE,27812.0967,37767.5494,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.3578308220309527,103.83163014387951
185,C,138,PDC5,2023-02-27T09:36:22,BLK 533A CHOA CHU KANG ST 51,17989.9222,41499.0296,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,8.0,2.0,N,1.3915752693009902,103.74337020617511
140,C,114,PDP5,2022-01-12T15:05:16,BLK 524A JELAPANG ROAD,20516.3308,40817.8945,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.0,2.15,N,1.3854160932518766,103.76607212381198
1530,C,1100,GM1M,2023-02-27T09:37:39,31A GHIM MOH LINK,22552.3566,32407.3317,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.3093544323655109,103.78436887624203
331,C,173,CK1,2023-02-27T09:36:05,BLK 101/108 TECK WHYE LANE,19169.1019,39939.7774,SURFACE CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3774743473121365,103.753966519044
222,C,143,PDR2,2023-02-27T09:36:23,BLK 258 PASIR RIS ST 21,42604.5156,38773.6442,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3.0,1.9,N,1.3669259778172476,103.96455015442625
248,C,162,PDR6,2023-02-27T09:36:47,BLK 624A ELIAS RD,40065.8952,39988.2066,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,9.0,2.0,N,1.3779111716188173,103.94173943625098
641,C,448,Y14,2023-02-27T09:37:12,"BLK 203/206, 213/222 YISHUN STREET 21",28260.7012,46043.2891,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.4326736396023134,103.83566122456354
657,C,418,SK1,2023-02-27T09:36:59,BLK 133A RIVERVALE STREET,35884.5645,41149.7601,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3884172597070314,103.90416746999098
659,C,533,SK8,2023-02-27T09:36:21,BLK 126A RIVERVALE STREET,35664.287,41306.3404,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3898333736018222,103.90218814877606
713,C,563,SK61,2023-02-27T09:35:18,BLK 406 FERNVALE RD,32620.4698,41123.1753,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,15.0,2.15,N,1.3881775375590957,103.87483706518715
360,C,264,BRM7,2023-02-27T09:37:03,BLK 78A LORONG LIMAU,30457.6666,34068.0647,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12.0,2.15,N,1.3243738973722423,103.85540203296432
374,C,249,TPMR,2023-02-27T09:38:03,BLK 261A TOA PAYOH EAST,30487.836,35103.3396,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14.0,2.15,N,1.333736553832415,103.85567320533475
134,C,15,Y1,2023-02-27T09:37:35,BLK 101/102 YISHUN AVE 5,27412.0991,45841.0373,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0.0,0.0,N,1.430844542558391,103.82803573858487
399,C,176,Y2,2023-02-27T09:37:35,BLK 103/111 YISHUN RING ROAD,27414.6758,45987.2187,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0.0,0.0,N,1.4321665542842144,103.82805888962513
434,C,312,Y54M,2023-02-27T09:37:39,BLK 925 YISHUN CENTRAL 1,28413.6222,45450.4144,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,5.0,1.8,N,1.4273118935008489,103.83703535537614
169,C,99,PDR7,2023-02-27T09:36:47,BLK 734 PASIR RIS ST 72,39453.4352,40190.3477,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,8.0,2.0,N,1.3797395060386952,103.9362361216368
346,C,247,PDS1,2023-02-27T09:36:17,BLK 118 RIVERVALE DR,35624.873,40823.859,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12.0,2.15,N,1.3854699982857868,103.90183385802828
45,C,19,PDT8,2023-02-27T09:36:20,BLK 866A TAMPINES ST 83,39261.5396,37495.72,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.0,2.15,Y,1.3553703676578666,103.93451077983565
171,C,95,PDW7,2023-02-27T09:36:46,BLK 768 WOODLANDS AVE 6,24076.3392,47457.4236,SURFACE/MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2.0,2.15,N,1.44546228493892,103.79806059150005
53,C,14,CCKC,2023-02-27T09:38:09,309 CHOA CHU KANG AVE 4,18254.4236,40780.2921,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.0,2.1,Y,1.3850753626994696,103.74574719528964
485,C,313,UBM2,2023-02-27T09:35:08,BLK 8 UPPER BOON KENG ROAD,32125.5883,32822.4057,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3131084199960408,103.87038903664025
6,C,5,BL8L,2023-02-27T09:35:08,BLK 221 BOON LAY PLACE,14505.671,36484.5266,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,4.5,N,1.346224586311341,103.71206380535884
321,C,216,Y30M,2023-02-27T09:37:43,BLK 848A YISHUN STREET 81,28270.7412,44261.2589,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9.0,1.8,N,1.4165576023514577,103.83575142663024
190,C,71,WCC,2023-02-27T09:37:55,900 SOUTH WOODLANDS DR,22802.4706,46289.7139,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2.0,2.15,Y,1.434901737416896,103.78661383499883
182,C,109,SB47,2023-02-27T09:37:22,BLK 109 CANBERRA WALK,27602.6159,47803.8074,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.4485951270246484,103.82974768261485
4,C,3,P73L,2023-02-27T09:36:50,BLK 229A & 229B SUMANG LANE,34524.5777,42733.2272,SURFACE CAR PARK,COUPON PARKING,NO,NO,NO,0.0,0.0,N,1.4027378966441415,103.89194729925224
227,C,155,S116,2023-02-27T09:37:36,BLK 402 FERNVALE LANE,32217.7375,41139.4688,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,8.0,2.15,N,1.3883249512276215,103.87121820760945
613,C,452,DWSO,2023-02-27T09:26:09,BLK 40 & 41 MARGARET DRIVE,25064.6593,30982.3473,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,16.0,2.15,N,1.2964677180872068,103.80694325929531
17,C,4,BKE3,2023-02-27T09:35:32,BLK 682/683 RACE COURSE ROAD,30502.0605,32966.8867,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,2.3,N,1.3144152298359435,103.85580084662944
17,C,2,BKE2,2023-02-27T09:35:32,BLK 681/682 RACE COURSE ROAD,30466.3496,32935.1367,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,2.3,N,1.314128096949686,103.85547996378351
336,C,259,S114,2023-02-27T09:37:32,BLK 460 SENGKANG WEST WAY,32040.2678,41790.0426,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,9.0,2.15,N,1.394208531254817,103.86962359541066
225,C,155,DSR1,2023-02-27T09:26:24,BLK 31A MARGARET DRIVE,24685.6441,31202.2045,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,16.0,2.15,N,1.2984559909642073,103.80353761899202
616,C,476,DSR2,2023-02-27T09:26:24,BLK 37A MARGARET DRIVE,24885.23,31140.1423,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,21.0,2.15,N,1.2978947429610364,103.80533099300047
4,C,4,DSRL,2023-02-27T09:26:25,BLK 38A MARGARET DRIVE,24864.8825,31078.208,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,0.0,N,1.2973346289648835,103.80514816792675
428,C,322,BJ69,2023-02-27T09:38:06,BLK 643 SENJA CLOSE,20182.5515,41087.2501,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,NO,YES,10.0,2.15,N,1.387851959328697,103.76307279280772
312,C,231,BJ71,2023-02-27T09:37:42,BLK 642 SENJA CLOSE,20053.9274,40993.2371,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,NO,YES,7.0,2.15,N,1.3870017052894679,103.761917032459
200,C,141,BJ72,2023-02-27T09:38:06,BLK 638 SENJA CLOSE,19937.6398,41200.6949,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,NO,YES,8.0,2.15,N,1.3888778457850903,103.76087204278919
500,C,365,SK54,2023-02-27T09:37:32,BLK 184 RIVERVALE CRESCENT,36345.8603,41552.0224,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11.0,2.15,N,1.3920550439026387,103.9083126808751
469,C,440,HG1F,2023-02-27T09:37:45,BLK 229 HOUGANG STREET 21,33985.8567,37798.8386,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6.0,2.15,N,1.3581131891083924,103.88710544504481
142,Y,140,SK28,2023-02-27T09:31:27,BLK 203 COMPASSVALE ROAD,34964.5908,40993.9848,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.387008719266741,103.89590076347676
342,C,250,S115,2023-02-27T09:37:20,BLK 462 SENGKANG WEST WAY,32243.4465,41773.7554,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12.0,2.15,N,1.3940612066681346,103.87144931485103
0,L,0,SE12,2022-10-05T11:24:29,BLK 211-222 SERANGOON AVENUE 4,32425.9955,37769.0271,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3578438574793177,103.87308906272622
767,C,356,A55,2023-02-27T09:35:27,BLK 729/730 ANG MO KIO AVE 6/8,29485.5,39515.49,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3736385362921213,103.84666686250286
27,C,12,Y49H,2023-02-27T09:37:23,BLK 419A YISHUN AVE 11,29580.5785,45145.6412,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0.0,3.0,N,1.424555593889525,103.84752151693652
483,C,360,U67,2023-02-27T09:37:48,BLK 432 BUKIT BATOK WEST AVENUE 8,17873.2383,38065.8645,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12.0,2.15,N,1.360526950805196,103.74232288778526
662,C,486,TPMQ,2023-02-27T09:36:52,BLK 130 LORONG 1 TOA PAYOH,29061.1557,35461.8044,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14.0,2.15,N,1.3369784658429043,103.84285368128103
66,C,22,SK82,2023-02-27T09:35:36,BLK 182 RIVERVALE CRESCENT,36424.4447,41417.9477,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0.0,0.0,N,1.3908424987837502,103.90901878430238
611,C,439,SK84,2023-02-27T09:35:36,BLK 180 RIVERVALE CRESCENT,36538.8836,41313.482,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,16.0,2.15,N,1.3898977159081307,103.9100470759556
366,C,263,S103,2023-02-27T09:36:15,BLK 293 COMPASSVALE CRESCENT,34896.2847,42025.6613,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3963388421285396,103.89528722452656
337,C,233,SK76,2023-02-27T09:36:32,BLK 210 COMPASSVALE LANE,35432.869,40808.116,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,12.0,2.15,N,1.385327673894543,103.90010855296349
253,C,160,SK79,2023-02-27T09:36:32,BLK 212 COMPASSVALE DRIVE,35425.2143,40897.3587,COVERED CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.0,2.15,N,1.386134754293024,103.90003979227858
26,C,0,KAS,2023-02-27T09:37:44,BLK 333 KRETA AYER CAR PARK,29052.1921,29224.6796,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,0.0,N,1.2805721095242562,103.84277292721802
79,C,25,SLS,2023-02-27T09:37:44,BLK 4 SAGO LANE CAR PARK,29074.9041,29346.72,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,4.5,N,1.281675799331273,103.84297700733707
558,C,394,U60,2023-02-27T09:37:45,BLK 451 BUKIT BATOK WEST AVE 6,18060.8019,37237.9017,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3530392226587264,103.74400854476275
850,C,614,U58,2023-02-27T09:37:23,BLK 448 BT BATOK WEST AVE 9,17668.5683,37144.9669,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14.0,2.15,N,1.3521986213490813,103.74048411069315
266,C,138,TW4,2023-02-27T09:35:51,BLK 1/7 TECK WHYE AVENUE,19072.5156,40448.2227,SURFACE CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3820725108563812,103.75309846721044
380,C,262,BE19,2023-02-27T09:37:36,BLK 503/504 BISHAN STREET 11,29656.3321,36775.0947,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3488553698228003,103.84820175969973
8,C,0,BE22,2023-02-27T09:37:36,BLK 511/513 BISHAN STREET 13,29818.0559,36839.3645,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3494365936467376,103.84965495311563
737,C,493,PL71,2023-02-27T09:37:07,BLK 682 EDGEDALE PLAINS EDGEDALE PLAINS,37175.8873,42873.1765,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,16.0,2.15,N,1.4040028239494389,103.91577153642454
418,C,274,S107,2023-02-27T09:37:11,BLK 338 ANCHORVALE CRESCENT,34275.0208,42337.3597,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,4.0,2.15,N,1.3991578704764263,103.88970473952216
350,C,213,U55,2023-02-27T09:38:03,BLK 445 BUKIT BATOK WEST AVE 8,17419.4393,36994.0568,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.3508337587853503,103.73824558370262
756,C,592,W96,2023-02-27T09:39:35,BLK 667A WOODLANDS RING ROAD,24060.4226,46730.8096,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.4388910505284627,103.79791766664522
450,C,228,W25,2023-02-27T09:37:57,BLK 307-320 WOODLANDS AVENUE 1,21642.9242,45782.9456,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.4303184726534388,103.776194324814
311,C,241,Y45,2023-02-27T09:37:27,BLK 343-346 YISHUN AVENUE 11,29095.1082,45430.1318,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,3.8,N,1.4271284468798116,103.84315913476169
593,C,388,Y46,2023-02-27T09:37:27,BLK 349-359 YISHUN RING ROAD,29384.9686,45314.782,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,3.8,N,1.426085252334137,103.84576379192454
34,C,0,J47,2023-02-27T09:37:00,BLK 502/503 JURONG WEST AVENUE 1,15168.6443,36930.4317,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0.0,4.5,N,1.3502574761113662,103.71802082662984
465,C,319,AM43,2023-02-27T09:37:47,BLK 455 ANG MO KIO ST 44,30669.2379,38959.5487,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.3686107186719911,103.85730354666772
752,C,556,BJ4,2023-02-27T09:35:48,BLK 219/233 PETIR ROAD,21204.7046,39724.8735,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3755313767853974,103.77225793527481
957,C,648,BJ8,2023-02-27T09:35:48,BLK 201/218 PETIR ROAD,21353.5943,39632.9105,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3746997308259696,103.77359583708795
164,C,99,CK66,2023-02-27T09:35:42,BLK 573A CHOA CHU KANG STREET 52,18233.5224,41769.4117,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,4.0,2.15,N,1.394020588072208,103.74555905214446
165,C,76,J35,2023-02-27T09:37:59,BLK 508/511 JURONG WEST STREET 51/52,15335.207,36693.7578,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3481171567409567,103.71951759408667
2754,C,2540,CKM5,2023-02-27T09:35:39,BLK 450A CHOA CHU KANG AVE 4,17135.7982,40142.8636,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11.0,2.15,N,1.3793103007570013,103.73569574377184
935,C,794,CKM6,2023-02-27T09:36:02,BLK 462A CHOA CHU KANG AVE 4,17141.5616,39946.6052,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.37753541473403,103.73574760435896
167,C,88,GM6A,2023-02-27T09:37:42,BLK 13A GHIM MOH RD,23036.915,32422.5932,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-7PM,SUN & PH FR 7AM-10.30PM,NO,5.0,2.15,N,1.3094925337172718,103.788722863762
464,C,321,SB41,2023-02-27T09:37:46,BLK 361 SEMBAWANG CRES,25822.6138,47537.0937,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.446182983054787,103.81375259506224
